date,portfolio_nav,benchmark_nav
2024-09-23,12577.829533627604,1.4749662162162172
2024-09-24,12581.042189382466,1.5569533169533183
2024-09-25,12644.180546447202,1.6411578624078638
2024-09-26,12656.20737465591,1.9853071253071268
2024-09-27,12705.070962428183,2.400049140049142
2024-09-30,11778.623990991153,2.9016707616707644
2024-10-08,8342.578095219984,3.3091031941031974
2024-10-09,8412.728250634333,2.679226044226046
2024-10-10,8273.554749507844,2.5544963144963155
2024-10-11,8251.826151932479,2.54330466830467
2024-10-14,8380.643450451951,2.6792260442260467
2024-10-15,8406.856234380712,2.5995085995086016
2024-10-16,8683.53267869999,3.0712530712530746
2024-10-17,8978.105754013799,2.60516277641278
2024-10-18,8972.590396094403,2.69646498771499
2024-10-21,8848.243642813284,2.593860565110567
2024-10-22,8639.570608929223,2.6221621621621645
2024-10-23,8764.034780674028,2.6734920147420174
2024-10-24,9198.524549064397,2.554496314496316
2024-10-25,9897.08663052919,2.565712530712533
2024-10-28,9994.267653952998,2.7079883292383315
2024-10-29,9669.681598290159,2.5601013513513533
2024-10-30,9471.725013535306,2.610823095823098
2024-10-31,9303.904427975818,2.644914004914006
2024-11-01,8751.517912848687,2.548897420147421
2024-11-04,8753.683790061434,2.5265632678132697
2024-11-05,9071.115421216888,2.6792260442260454
2024-11-06,8932.969111307362,2.771805896805898
2024-11-07,9425.663792493217,3.004057125307127
